task_name,dataset_id,error_rate_bin,cleaning_method,cluster_method,Silhouette Score,Davies-Bouldin Score,Combined Score,alpha,H_alpha
hospital,30,5,bigdansing,KMEANS,0.200800159996137,1.32382288295275,0.496416497703815,0.25,0.4631224441755385
hospital,30,5,bigdansing,KMEANSPPS,0.206027134944173,1.52330985982595,0.472417247823701,0.25,0.4334508282149171
hospital,30,5,bigdansing,DBSCAN,0.0277566963015622,2.22979709188342,0.380748471859101,0.25,0.3437791446613438
hospital,30,5,boostclean,KMEANSNF,0.245833794347607,1.02557534358948,0.547025093366628,0.25,0.5206925424574192
hospital,30,5,boostclean,GMM,0.289816937621279,1.04650093849515,0.551440860388282,0.25,0.5201485755266273
hospital,30,5,boostclean,HC,0.540319181829033,0.373934450794845,0.747133778748616,0.25,0.7379753098962242
hospital,30,5,boostclean,KMEANS,0.289816937621279,1.04650093849515,0.551440860388282,0.25,0.5201485755266273
hospital,30,5,boostclean,KMEANSPPS,0.238711829137636,1.24137160300896,0.513668778042352,0.25,0.4796913471465001
hospital,30,5,boostclean,DBSCAN,0.134451539243111,2.10001147460547,0.404596161927621,0.25,0.361565550480169
hospital,30,5,horizon,KMEANSNF,0.289772516714162,1.03955693359712,0.552554611057114,0.25,0.521557820140608
hospital,30,5,horizon,GMM,0.317667873889699,0.954421809851011,0.571681696740258,0.25,0.5419247485358772
hospital,30,5,horizon,HC,0.546896065649927,0.429087659699487,0.732555141391427,0.25,0.7168234401622119
hospital,30,5,horizon,KMEANS,0.324561948345201,0.979758139249831,0.568524096801472,0.25,0.5369698671446302
hospital,30,5,horizon,KMEANSPPS,0.273574032344339,1.1870640203694,0.527085804609271,0.25,0.4919095731661258
hospital,30,5,horizon,DBSCAN,0.234979232635234,1.6654740561592,0.46001383721122,0.25,0.4159784563445481
hospital,30,5,scared,KMEANSNF,0.246211603705435,1.18844789989342,0.52242143614669,0.25,0.48958364361167694
hospital,30,5,scared,GMM,0.269633790425925,0.994999660045968,0.556259907590745,0.25,0.5290825877767411
hospital,30,5,scared,HC,0.662401405719891,0.261321461946206,0.810407287727132,0.25,0.8020784655466817
hospital,30,5,scared,KMEANS,0.272941050603228,1.01882893540642,0.552966832555009,0.25,0.5244078095098085
hospital,30,5,scared,KMEANSPPS,0.260323172702733,1.23182880801175,0.518481340906401,0.25,0.4829529096254894
hospital,30,5,scared,DBSCAN,0.154066638716257,2.26451701389764,0.392972852896629,0.25,0.3470248150766105
hospital,30,5,baran,KMEANSNF,0.285672785303538,1.1184684957912,0.539396723978598,0.25,0.5056243596557404
hospital,30,5,baran,GMM,0.318465964654123,0.902766929097521,0.580917025244441,0.25,0.5536167296810212
hospital,30,5,baran,HC,0.695659154693082,0.257788018764401,0.819011321872205,0.25,0.8076164074356444
hospital,30,5,baran,KMEANS,0.310492676937047,0.914917210836905,0.577302672460801,0.25,0.5501385836298422
hospital,30,5,baran,KMEANSPPS,0.326697710849312,1.07391195825206,0.553189296994351,0.25,0.5175154201809117
hospital,30,5,baran,DBSCAN,0.156899866452085,1.49327908094103,0.468613615762826,0.25,0.4343767813357353
hospital,30,5,Unified,KMEANSNF,0.245833794347607,1.02557534358948,0.547025093366628,0.25,0.5206925424574192
hospital,30,5,Unified,GMM,0.25630806052286,1.08852442412752,0.539042273900165,0.25,0.5090652107513247
hospital,30,5,Unified,HC,0.540319181829033,0.373934450794845,0.747133778748616,0.25,0.7379753098962242
hospital,30,5,Unified,KMEANS,0.289816937621279,1.04650093849515,0.551440860388282,0.25,0.5201485755266273
hospital,30,5,Unified,KMEANSPPS,0.234892555055756,1.19633866500876,0.519410548796653,0.25,0.48729440172831545
hospital,30,5,Unified,DBSCAN,0.0690600495233295,2.56327179571347,0.36129632838522,0.25,0.3184556762636127
hospital,30,5,GroundTruth,KMEANSNF,0.302106284594606,1.01899565114832,0.558043508720911,0.25,0.5268037844889416
hospital,30,5,GroundTruth,GMM,0.327458033629477,0.975320347624405,0.569787551195372,0.25,0.5381696842153103
hospital,30,5,GroundTruth,HC,0.602483264623591,0.297695800765916,0.784702467910618,0.25,0.778035988314303
hospital,30,5,GroundTruth,KMEANS,0.335248312653257,0.994750884760798,0.56779246876387,0.25,0.5346091679719331
hospital,30,5,GroundTruth,KMEANSPPS,0.34272512320206,0.94324927822043,0.578037708265497,0.25,0.5465036356386549
hospital,30,5,GroundTruth,DBSCAN,0.242159967502909,1.69346159381856,0.457816558560225,0.25,0.41277610731439857
hospital,37,10,mode,KMEANSNF,0.13699639500421,1.34659578978909,0.482990192172128,0.25,0.4546070383951415
hospital,37,10,mode,GMM,0.193255239098646,1.48158098628326,0.475511406802938,0.25,0.4385565643484047
hospital,37,10,mode,HC,0.535408879120375,0.433984294552732,0.728742693950876,0.25,0.7137074189208319
hospital,37,10,mode,KMEANS,0.201533744161818,1.67181763987937,0.454876942731396,0.25,0.41322347750964944
hospital,37,10,mode,KMEANSPPS,0.15706311714089,1.74639388955063,0.440918969246156,0.25,0.4012963539935105
hospital,37,10,mode,DBSCAN,-0.0283580886889141,2.11311425078549,0.382060699161872,0.25,0.35094756001944305
hospital,37,10,bigdansing,KMEANSNF,0.156558846088295,1.36119376097711,0.484451863588112,0.25,0.45388272862881435
hospital,37,10,bigdansing,GMM,0.183367864205098,1.474892826647,0.474825642886863,0.25,0.43884815493784407
hospital,37,10,bigdansing,HC,0.337421492661848,0.389862657219367,0.694699070184049,0.25,0.706089671134973
hospital,37,10,bigdansing,KMEANS,0.183582194053854,1.47773297584687,0.474518892902536,0.25,0.4384530131257225
hospital,37,10,bigdansing,KMEANSPPS,0.188310139504538,1.35735405915857,0.490091109147579,0.25,0.4568752858909248
hospital,37,10,bigdansing,DBSCAN,-0.0029337008935216,2.06996903010074,0.38912786416536,0.25,0.3566400025109451
hospital,37,10,boostclean,KMEANSNF,0.219181668846491,1.14360909579756,0.524350361899725,0.25,0.4955848408703026
hospital,37,10,boostclean,GMM,0.288029316046163,1.02905192615352,0.553956905289701,0.25,0.5235660024146307
hospital,37,10,boostclean,HC,0.481472144800935,0.377266018900519,0.73289335902563,0.25,0.7296864551334368
hospital,37,10,boostclean,KMEANS,0.256872287931892,1.00966581903816,0.55156859666896,0.25,0.5249172286072751
hospital,37,10,boostclean,KMEANSPPS,0.192393330188847,1.14104810442464,0.519997553715153,0.25,0.4938001419700735
hospital,37,10,boostclean,DBSCAN,0.0264650395376988,2.0236362678133,0.397094619961674,0.25,0.36299803473777326
hospital,37,10,holoclean,KMEANSNF,0.27597335446739,1.0833354930951,0.543224270752769,0.25,0.5116766315277044
hospital,37,10,holoclean,GMM,0.319924043018413,0.978021908171261,0.5680159951034,0.25,0.5369628851779448
hospital,37,10,holoclean,HC,0.702684506160546,0.226163188690004,0.831991136143017,0.25,0.8242145508885927
hospital,37,10,holoclean,KMEANS,0.336485711558608,0.957493527381493,0.57444566475156,0.25,0.5428187271463154
hospital,37,10,holoclean,KMEANSPPS,0.282662149599206,1.01644889606096,0.555071801665782,0.25,0.5257206364597657
hospital,37,10,holoclean,DBSCAN,0.24999581160854,1.85701772477483,0.441263052782827,0.25,0.39327273420414377
hospital,37,10,horizon,KMEANSNF,0.270173469106773,1.00875799339701,0.554109289482977,0.25,0.5262560970027229
hospital,37,10,horizon,GMM,0.257064512844155,1.10925138644984,0.53599842949518,0.25,0.5051294378505201
hospital,37,10,horizon,HC,0.505309940202007,0.567534543333421,0.687167424984074,0.25,0.6632142313715191
hospital,37,10,horizon,KMEANS,0.268013567240277,1.11579550329987,0.536858386730442,0.25,0.5047537264421679
hospital,37,10,horizon,KMEANSPPS,0.31108218023266,1.05429492348614,0.553789188794499,0.25,0.5202682082573259
hospital,37,10,horizon,DBSCAN,0.0701055437246802,2.2778895674049,0.382306912935889,0.25,0.3418031228012
hospital,37,10,scared,KMEANSNF,0.237216638207378,1.23666098307528,0.514085888530585,0.25,0.4803930738937063
hospital,37,10,scared,GMM,0.259718507589555,1.11557691740081,0.535488361844556,0.25,0.5041347218894506
hospital,37,10,scared,HC,0.302934004199612,0.698189877094089,0.616716989189225,0.25,0.6033576739071879
hospital,37,10,scared,KMEANS,0.269664915225939,1.1549274746952,0.53121855051587,0.25,0.49751236421739536
hospital,37,10,scared,KMEANSPPS,0.278994406883222,1.04948023833981,0.549095471933335,0.25,0.5186608191108278
hospital,37,10,scared,DBSCAN,-0.168113236411854,2.52271516617695,0.333666942464108,0.25,0.30834888056440407
hospital,37,10,baran,KMEANSNF,0.220342115947059,1.18022001882366,0.519266767624653,0.25,0.4890247719334835
hospital,37,10,baran,GMM,0.288678097439992,1.18865752433577,0.529263472980727,0.25,0.49273520275305543
hospital,37,10,baran,HC,0.480139657242022,0.394466774289304,0.727726512171308,0.25,0.7227229669242019
hospital,37,10,baran,KMEANS,0.266468348817076,1.22501108357099,0.520432886077252,0.25,0.48460014234449056
hospital,37,10,baran,KMEANSPPS,0.22883680175083,1.34135551232203,0.498536926212954,0.25,0.4623410522052375
hospital,37,10,baran,DBSCAN,0.125154887157163,2.02591493390183,0.409974608565119,0.25,0.3684843496485741
hospital,37,10,Unified,KMEANSNF,0.219181668846491,1.14360909579756,0.524350361899725,0.25,0.4955848408703026
hospital,37,10,Unified,GMM,0.288029316046163,1.02905192615352,0.553956905289701,0.25,0.5235660024146307
hospital,37,10,Unified,HC,0.481472144800935,0.377266018900519,0.73289335902563,0.25,0.7296864551334368
hospital,37,10,Unified,KMEANS,0.256872287931892,1.00966581903816,0.55156859666896,0.25,0.5249172286072751
hospital,37,10,Unified,KMEANSPPS,0.211626455519232,1.12390595024564,0.525904249476239,0.25,0.49860443030872253
hospital,37,10,Unified,DBSCAN,-0.135864460889687,2.61748630588176,0.332772051286633,0.25,0.30379183885569033
hospital,37,10,GroundTruth,KMEANSNF,0.302106284594606,1.01899565114832,0.558043508720911,0.25,0.5268037844889416
hospital,37,10,GroundTruth,GMM,0.327458033629477,0.975320347624405,0.569787551195372,0.25,0.5381696842153103
hospital,37,10,GroundTruth,HC,0.602483264623591,0.297695800765916,0.784702467910618,0.25,0.778035988314303
hospital,37,10,GroundTruth,KMEANS,0.335248312653257,0.994750884760798,0.56779246876387,0.25,0.5346091679719331
hospital,37,10,GroundTruth,KMEANSPPS,0.335032933251143,0.993790700206378,0.567919945222277,0.25,0.5347977890224297
hospital,37,10,GroundTruth,DBSCAN,0.242159967502909,1.69346159381856,0.457816558560225,0.25,0.41277610731439857
hospital,38,15,mode,KMEANSNF,0.0999580497781919,1.64107124163091,0.443587669001126,0.25,0.410615861910928
hospital,38,15,mode,GMM,0.0715329652531231,1.653121585449,0.437942976651541,0.25,0.4070894810828386
hospital,38,15,mode,HC,0.419769179575159,0.394357855445938,0.713730475248954,0.25,0.7153391468720215
hospital,38,15,mode,KMEANS,0.139373433969161,1.68171188123159,0.445172123853565,0.25,0.40814300878143506
hospital,38,15,mode,KMEANSPPS,0.131259919508371,1.87046637822362,0.425119617454338,0.25,0.38538097975103464
hospital,38,15,mode,DBSCAN,-0.0005572868271726,1.80014526342252,0.412438972777338,0.25,0.3845580342405134
hospital,38,15,bigdansing,KMEANSNF,0.152737133428942,1.33941299241477,0.48653766727572,0.25,0.4569736511063341
hospital,38,15,bigdansing,GMM,0.161918954970656,1.45026464100177,0.474462805540215,0.25,0.44091300696348673
hospital,38,15,bigdansing,HC,0.248057541821791,0.502037480205447,0.645473505393301,0.25,0.6548142389895302
hospital,38,15,bigdansing,KMEANS,0.16703015132541,1.41860376246081,0.479082461794815,0.25,0.44595260322324537
hospital,38,15,bigdansing,KMEANSPPS,0.157840812579219,1.50107869209326,0.467852082740788,0.25,0.43334178268740026
hospital,38,15,bigdansing,DBSCAN,-0.107907042252877,2.15351062987537,0.366964062626762,0.25,0.3418087455240194
hospital,38,15,holoclean,KMEANSNF,0.156288642518277,1.48535694885875,0.469442797790852,0.25,0.43545743662568825
hospital,38,15,holoclean,GMM,0.161939624802872,1.55702414219303,0.462061319813155,0.25,0.42587931209376156
hospital,38,15,holoclean,HC,0.462455656175405,0.6310905864353,0.663467628242303,0.25,0.6388924577316037
hospital,38,15,holoclean,KMEANS,0.173361683167651,1.46650414609651,0.47430135542822,0.25,0.4393665046839609
hospital,38,15,holoclean,KMEANSPPS,0.151277846428862,1.56931914118852,0.45908977641323,0.25,0.4234974362598981
hospital,38,15,holoclean,DBSCAN,-0.0638876368020119,3.4294803682556,0.298349154639664,0.25,0.2593203499855851
hospital,38,15,horizon,KMEANSNF,0.321762867465574,1.07853496415899,0.551634363920781,0.25,0.5162132507518584
hospital,38,15,horizon,GMM,0.306829422842082,0.944010939374753,0.571551386907802,0.25,0.5432970804236626
hospital,38,15,horizon,HC,0.589234832290748,0.275659692147825,0.788905310574803,0.25,0.7865582955334789
hospital,38,15,horizon,KMEANS,0.308709788147084,0.958242330674035,0.569432919859164,0.25,0.5403251634643366
hospital,38,15,horizon,KMEANSPPS,0.326316871770335,1.02546180173438,0.561096591593754,0.25,0.5274038595383501
hospital,38,15,horizon,DBSCAN,0.0035262895419913,2.0869598721827,0.38868375728849,0.25,0.3554338607040319
hospital,38,15,scared,KMEANSNF,0.154219354555422,1.37473331668756,0.482389895362209,0.25,0.4516215726126296
hospital,38,15,scared,GMM,0.200064147304599,0.96586460728866,0.547885252272713,0.25,0.5288087469960165
hospital,38,15,scared,HC,0.202547984602732,0.45538969955941,0.643902510540429,0.25,0.6634264481002722
hospital,38,15,scared,KMEANS,0.16172531445135,0.988139133752899,0.536810404593531,0.25,0.5204271046496773
hospital,38,15,scared,KMEANSPPS,0.154615204887121,1.15751668089101,0.510827529695121,0.25,0.48752372787480286
hospital,38,15,baran,KMEANSNF,0.261295825338983,1.18008019999177,0.526119796903696,0.25,0.49225247331124083
hospital,38,15,baran,GMM,0.271429274208365,1.03519724394289,0.550061064848102,0.25,0.5209266273444507
hospital,38,15,baran,HC,0.633835788607262,0.36920452946938,0.768632644476863,0.25,0.7502259846186446
hospital,38,15,baran,KMEANS,0.271379549734699,1.04120827528395,0.549090100331062,0.25,0.519701953916649
hospital,38,15,baran,KMEANSPPS,0.293250678211451,1.07658497363209,0.54721340522722,0.25,0.5143870517116926
hospital,38,15,baran,DBSCAN,0.0858778034758863,1.71298394871323,0.434114338572595,0.25,0.40077029194590824
hospital,38,15,Unified,KMEANSNF,0.165027664423436,1.38713144396854,0.482619086885043,0.25,0.45054726919536325
hospital,38,15,Unified,GMM,0.192629901891933,1.0226863767289,0.537577217311736,0.25,0.51646054653757
hospital,38,15,Unified,HC,0.26516051277073,0.390061096233446,0.675803023940339,0.25,0.6955299578825531
hospital,38,15,Unified,KMEANS,0.196067128395938,1.1955497780635,0.512938765307361,0.25,0.48433208214104095
hospital,38,15,Unified,KMEANSPPS,0.154195161160432,1.51184589186375,0.466048669218913,0.25,0.43157642364856175
hospital,38,15,GroundTruth,KMEANSNF,0.297096223286209,1.03836962469532,0.554006934339812,0.25,0.5223968147789306
hospital,38,15,GroundTruth,GMM,0.327458033629477,0.975320347624405,0.569787551195372,0.25,0.5381696842153103
hospital,38,15,GroundTruth,HC,0.605012134145019,0.310714056153925,0.781040215077381,0.25,0.7724634296439911
hospital,38,15,GroundTruth,KMEANS,0.335248312653257,0.994750884760798,0.56779246876387,0.25,0.5346091679719331
hospital,38,15,GroundTruth,KMEANSPPS,0.325984285052474,1.08646697507814,0.551044690699291,0.25,0.5149519897645259
hospital,38,15,GroundTruth,DBSCAN,0.242159967502909,1.69346159381856,0.457816558560225,0.25,0.41277610731439857
hospital,39,5,mode,KMEANSNF,0.189125803667821,1.30212054339818,0.497358883060223,0.25,0.4657515717871534
hospital,39,5,mode,GMM,0.208898494754967,1.21610169829787,0.512268510416668,0.25,0.48177077466941726
hospital,39,5,mode,HC,0.399335744230136,0.411622280523347,0.704271425859529,0.25,0.7062001757666181
hospital,39,5,mode,KMEANS,0.200823618715023,1.32847780801708,0.49581303239089,0.25,0.46237659235849343
hospital,39,5,mode,KMEANSPPS,0.229298451362627,1.45511189571205,0.4840568414469,0.25,0.4448260113077831
hospital,39,5,mode,DBSCAN,0.0117802860252953,1.76840714435802,0.417308060906351,0.25,0.38903182426967936
hospital,39,5,bigdansing,KMEANSNF,0.184142851005094,1.33610813471611,0.492135561855647,0.25,0.45991232748653177
hospital,39,5,bigdansing,GMM,0.190965364539555,1.20341954373939,0.51096321658117,0.25,0.4825341578939674
hospital,39,5,bigdansing,HC,0.643475148759003,0.285270997364361,0.797987549689842,0.25,0.788527475089559
hospital,39,5,bigdansing,KMEANS,0.236133499981307,1.27841998283214,0.508130531639086,0.25,0.4731931260568404
hospital,39,5,bigdansing,KMEANSPPS,0.200885069223793,1.48896064323774,0.475758861738254,0.25,0.4380047890431569
hospital,39,5,bigdansing,DBSCAN,0.0390823784697534,1.90644340232828,0.408988027143754,0.25,0.3757948502449113
hospital,39,5,boostclean,KMEANSNF,0.212121355494242,1.28535587615292,0.50333749942837,0.25,0.47025256164138035
hospital,39,5,boostclean,GMM,0.205396426746972,1.29998225465326,0.50029591717208,0.25,0.4673360193081413
hospital,39,5,boostclean,HC,0.367173273239636,0.426429635271723,0.692732952249751,0.25,0.6966018213596196
hospital,39,5,boostclean,KMEANS,0.216957829984657,1.2312232939114,0.511517785519062,0.25,0.4797824358117639
hospital,39,5,boostclean,KMEANSPPS,0.183089044454914,1.53299853521042,0.467941460467138,0.25,0.43059435604439233
hospital,39,5,boostclean,DBSCAN,0.0087862689720941,1.75990594102504,0.417612735172959,0.25,0.38977623418095675
hospital,39,5,holoclean,KMEANSNF,0.242363017736355,1.26596423623755,0.510833841705767,0.25,0.4757527759113441
hospital,39,5,holoclean,GMM,0.250489369083885,1.11685992664803,0.533720039292454,0.25,0.5031475886314632
hospital,39,5,holoclean,HC,0.547523821839324,0.358872828116724,0.753224976460912,0.25,0.7450169035150815
hospital,39,5,holoclean,KMEANS,0.257375193440029,1.16028840580114,0.528389868869809,0.25,0.49557204261248167
hospital,39,5,holoclean,KMEANSPPS,0.227168870070049,1.31695893493051,0.501509799530161,0.25,0.46616545747335597
hospital,39,5,holoclean,DBSCAN,0.13186269413429,1.80694518764476,0.431374678181673,0.25,0.3926251512577068
hospital,39,5,horizon,KMEANSNF,0.249910900534137,1.10132035081342,0.535976514523702,0.25,0.5060680655740417
hospital,39,5,horizon,GMM,0.294433287614684,1.11181842834307,0.541873172590141,0.25,0.5075798820051298
hospital,39,5,horizon,HC,0.448590384627121,0.445477870037966,0.706708803050988,0.25,0.6996571141403267
hospital,39,5,horizon,KMEANS,0.279473884204779,1.11237024556444,0.53930648983079,0.25,0.506312884226555
hospital,39,5,horizon,KMEANSPPS,0.281267999044868,1.39878241002023,0.498752393933908,0.25,0.45676173976780665
hospital,39,5,horizon,DBSCAN,0.136134131968711,1.75732485176169,0.436919855417039,0.25,0.398710964123919
hospital,39,5,scared,KMEANSNF,0.163964713690155,1.30809658687188,0.492398400229816,0.25,0.46282610208518765
hospital,39,5,scared,GMM,0.172841370007133,1.50698611830886,0.469444986916697,0.25,0.4335470559998157
hospital,39,5,scared,HC,0.375373106427705,0.4207784381347,0.696154140345115,0.25,0.699730546108885
hospital,39,5,scared,KMEANS,0.159935206974685,1.40887202143763,0.479135502143559,0.25,0.44688491752463266
hospital,39,5,scared,KMEANSPPS,0.162656807087464,1.54199565198227,0.463875511277526,0.25,0.4279821111271041
hospital,39,5,scared,DBSCAN,-0.0797317066656771,1.98650665723567,0.383981846643728,0.25,0.35929867367643215
hospital,39,5,baran,KMEANSNF,0.251251358233433,1.15846627185133,0.527639036014599,0.25,0.49542974244060006
hospital,39,5,baran,GMM,0.275491000998868,1.09550318330998,0.541246272311591,0.25,0.5092600565959432
hospital,39,5,baran,HC,0.633835788607262,0.36920452946938,0.768632644476863,0.25,0.7502259846186446
hospital,39,5,baran,KMEANS,0.284717591844275,1.09070743113678,0.543551152472565,0.25,0.5109284621233119
hospital,39,5,baran,KMEANSPPS,0.238531695557214,1.3718643974116,0.496019112401636,0.25,0.45816870748090527
hospital,39,5,baran,DBSCAN,0.147070709855077,1.8826741824567,0.426022111454528,0.25,0.38492650059685424
hospital,39,5,Unified,KMEANSNF,0.189125803667821,1.30212054339818,0.497358883060223,0.25,0.4657515717871534
hospital,39,5,Unified,GMM,0.195198312977796,1.35269069027462,0.491785600295264,0.25,0.4581148700979902
hospital,39,5,Unified,HC,0.399335744230136,0.411622280523347,0.704271425859529,0.25,0.7062001757666181
hospital,39,5,Unified,KMEANS,0.200823618715023,1.32847780801708,0.49581303239089,0.25,0.46237659235849343
hospital,39,5,Unified,KMEANSPPS,0.181512225627195,1.67985754085658,0.451280831714962,0.25,0.41100175485228146
hospital,39,5,Unified,DBSCAN,-0.0103098768999689,1.75151191101495,0.415266258393686,0.25,0.38928037507887364
hospital,39,5,GroundTruth,KMEANSNF,0.297096223286209,1.03836962469532,0.554006934339812,0.25,0.5223968147789306
hospital,39,5,GroundTruth,GMM,0.311840145550419,1.00019097062561,0.562856449803922,0.25,0.5315509430508388
hospital,39,5,GroundTruth,HC,0.605012134145019,0.310714056153925,0.781040215077381,0.25,0.7724634296439911
hospital,39,5,GroundTruth,KMEANS,0.335248312653257,0.994750884760798,0.56779246876387,0.25,0.5346091679719331
hospital,39,5,GroundTruth,KMEANSPPS,0.337724559180821,0.899849915084894,0.584930021071512,0.25,0.5559705387079199
hospital,39,5,GroundTruth,DBSCAN,0.242159967502909,1.69346159381856,0.457816558560225,0.25,0.41277610731439857
hospital,40,10,mode,KMEANSNF,0.153207446315069,1.4290524456725,0.475620712350853,0.25,0.4433876702113652
hospital,40,10,mode,GMM,0.165060954658437,1.60133610118824,0.457554316744952,0.25,0.4201390863148124
hospital,40,10,mode,HC,0.375293104553958,0.399260812363237,0.70170568681744,0.25,0.7077118425855287
hospital,40,10,mode,KMEANS,0.145871477123773,1.55262860959375,0.460144685162632,0.25,0.4253833804519249
hospital,40,10,mode,KMEANSPPS,0.14265848631066,1.57291669918225,0.457396103814904,0.25,0.4224286665799322
hospital,40,10,mode,DBSCAN,-0.0203374430054231,2.0117765326764,0.391273715790983,0.25,0.36111352996755147
hospital,40,10,bigdansing,KMEANSNF,0.159415885542537,1.27640058487169,0.495725510170271,0.25,0.4676061017271607
hospital,40,10,bigdansing,GMM,0.195563275142247,1.33226157695816,0.494476961271266,0.25,0.46138036513962594
hospital,40,10,bigdansing,HC,0.438485860124192,0.531289998808903,0.682571219358832,0.25,0.6684245318590566
hospital,40,10,bigdansing,KMEANS,0.196934825898323,1.32746253345163,0.495320588132629,0.25,0.4622502012246405
hospital,40,10,bigdansing,KMEANSPPS,0.17491219614881,1.45729274300725,0.47564123748787,0.25,0.4408134594506273
hospital,40,10,bigdansing,DBSCAN,-0.0604106258181211,2.14770206308501,0.374711595681068,0.25,0.3456710352093076
hospital,40,10,boostclean,KMEANSNF,0.166459730019494,1.32234586876765,0.490990198638545,0.25,0.46074310669001356
hospital,40,10,boostclean,GMM,0.18118880168121,1.31253686724693,0.494693676997367,0.25,0.463455383405266
hospital,40,10,boostclean,HC,0.267921512901568,0.499182090686847,0.65106823549647,0.25,0.6584436952338666
hospital,40,10,boostclean,KMEANS,0.168503468813202,1.29464926178842,0.494899596818235,0.25,0.465357682411949
hospital,40,10,boostclean,KMEANSPPS,0.185495197879647,1.42491358146644,0.48120375031188,0.25,0.44633893227241805
hospital,40,10,boostclean,DBSCAN,-0.0173900815751164,2.2357011399899,0.374313474199818,0.25,0.340642989203816
hospital,40,10,horizon,KMEANSNF,0.255771046407669,1.23205922679537,0.517722821177035,0.25,0.4825774642725303
hospital,40,10,horizon,GMM,0.247005184593486,1.09412597186152,0.53656912475438,0.25,0.5072138177390326
hospital,40,10,horizon,HC,0.471428623217171,0.491998652017374,0.699499193427466,0.25,0.6854926707302986
hospital,40,10,horizon,KMEANS,0.248852214656176,1.0897061657282,0.537566371738246,0.25,0.5082211755116214
hospital,40,10,horizon,KMEANSPPS,0.189033498742064,1.59279507877017,0.461949360891588,0.25,0.42281404671860334
hospital,40,10,horizon,DBSCAN,0.0321099757765408,1.87218066426934,0.411013280048979,0.25,0.37899173082014076
hospital,40,10,scared,KMEANSNF,0.157647137918174,1.38190532056206,0.482066723939383,0.25,0.45078762131245625
hospital,40,10,scared,GMM,0.16526641951501,1.46325420370879,0.473438400514506,0.25,0.43926558597075166
hospital,40,10,scared,HC,0.321870244923421,0.647953834221082,0.631102285266399,0.25,0.6194952705959026
hospital,40,10,scared,KMEANS,0.144138533816296,1.43385432494433,0.473592118895002,0.25,0.4420083379616454
hospital,40,10,scared,KMEANSPPS,0.14840186893711,1.5221441070405,0.463980030063378,0.25,0.4297386469640118
hospital,40,10,scared,DBSCAN,-0.0161933775728571,2.72071864738255,0.341593845986875,0.25,0.30314338973788374
hospital,40,10,baran,KMEANSNF,0.251251358233433,1.15846627185133,0.527639036014599,0.25,0.49542974244060006
hospital,40,10,baran,GMM,0.270545757259143,1.04181644482558,0.548846738205319,0.25,0.5195091238944853
hospital,40,10,baran,HC,0.633835788607262,0.36920452946938,0.768632644476863,0.25,0.7502259846186446
hospital,40,10,baran,KMEANS,0.271379549734699,1.04120827528395,0.549090100331062,0.25,0.519701953916649
hospital,40,10,baran,KMEANSPPS,0.277365452693767,1.1128722839028,0.538876737345208,0.25,0.5060511390859037
hospital,40,10,baran,DBSCAN,0.140004676751042,1.88794066768292,0.424598417258914,0.25,0.3839434551137625
hospital,40,10,Unified,KMEANSNF,0.166459730019494,1.32234586876765,0.490990198638545,0.25,0.46074310669001356
hospital,40,10,Unified,GMM,0.183749357329405,1.26432327464929,0.501459659832105,0.25,0.4715581652123082
hospital,40,10,Unified,HC,0.235598716522167,0.578931930324903,0.625939411977928,0.25,0.6293816484735653
hospital,40,10,Unified,KMEANS,0.168503468813202,1.29464926178842,0.494899596818235,0.25,0.465357682411949
hospital,40,10,Unified,KMEANSPPS,0.192681420692497,1.34406219333905,0.492491228289703,0.25,0.45929074668812847
hospital,40,10,Unified,DBSCAN,-0.0356469810180173,2.18595671027431,0.375473495111495,0.25,0.34388488360990127
hospital,40,10,GroundTruth,KMEANSNF,0.297096223286209,1.03836962469532,0.554006934339812,0.25,0.5223968147789306
hospital,40,10,GroundTruth,GMM,0.327458033629477,0.975320347624405,0.569787551195372,0.25,0.5381696842153103
hospital,40,10,GroundTruth,HC,0.602483264623591,0.297695800765916,0.784702467910618,0.25,0.778035988314303
hospital,40,10,GroundTruth,KMEANS,0.335248312653257,0.994750884760798,0.56779246876387,0.25,0.5346091679719331
hospital,40,10,GroundTruth,KMEANSPPS,0.314366677235511,1.00550836703968,0.562400352289553,0.25,0.5306327314788969
hospital,40,10,GroundTruth,DBSCAN,0.242159967502909,1.69346159381856,0.457816558560225,0.25,0.41277610731439857
hospital,41,15,mode,KMEANSNF,0.115400406379854,1.51860606628746,0.459219493945399,0.25,0.42785799392935536
hospital,41,15,mode,GMM,0.118661461521105,1.69757082044307,0.440528149290571,0.25,0.4048352121040801
hospital,41,15,mode,HC,0.231293545051304,0.554116120960725,0.630077510703824,0.25,0.636268271423339
hospital,41,15,mode,KMEANS,0.127409078106005,1.69089136681685,0.442489125836951,0.25,0.40622940298925203
hospital,41,15,mode,KMEANSPPS,0.133621655990232,1.89836260380289,0.422773454096494,0.25,0.38243313061517276
hospital,41,15,mode,DBSCAN,-0.0471009906542938,1.93193254641088,0.39364071021221,0.25,0.36715248469687645
hospital,41,15,bigdansing,KMEANSNF,0.143328797685214,1.38820473240399,0.47894802993668,0.25,0.44873775419128714
hospital,41,15,bigdansing,GMM,0.170156280213136,1.36363669561119,0.48637210850027,0.25,0.4545411417194889
hospital,41,15,bigdansing,HC,0.447126523404497,0.549132837148641,0.679992936975226,0.25,0.663410683062774
